"","year","grade","cumulative_gpa","term","gpa"
"1449","2019",7,"3.0625","1",3.125
"1450","2019",7,"3.0625","2",3
"1451","2019",7,"0.857","1",1
"1452","2019",7,"0.857","2",0.714
"1453","2019",7,"3.2145","1",3.286
"1454","2019",7,"3.2145","2",3.143
"1455","2019",8,"3","1",3
"1456","2019",8,"3","2",3
"1457","2019",6,"3.5715","1",3.857
"1458","2019",6,"3.5715","2",3.286
"1459","2019",6,"2.857","1",3
"1460","2019",6,"2.857","2",2.714
"1461","2019",6,"3.286","1",3.429
"1462","2019",6,"3.286","2",3.143
"1463","2019",7,"3.143","1",3.143
"1464","2019",7,"3.143","2",3.143
"1465","2019",8,"4","1",4
"1466","2019",8,"4","2",4
"1467","2019",6,"2.4285","1",2.571
"1468","2019",6,"2.4285","2",2.286
"1469","2019",7,"1.7855","1",1.857
"1470","2019",7,"1.7855","2",1.714
"1471","2019",6,"2.2145","1",2.143
"1472","2019",6,"2.2145","2",2.286
"1473","2019",6,"2.286","1",2.429
"1474","2019",6,"2.286","2",2.143
"1475","2019",6,"3.571","1",3.571
"1476","2019",6,"3.571","2",3.571
"1477","2019",8,"2.7145","1",3.429
"1478","2019",8,"2.7145","2",2
"1479","2019",7,"3.0715","1",3.429
"1480","2019",7,"3.0715","2",2.714
"1481","2019",8,"1.571","1",1.571
"1482","2019",8,"1.571","2",1.571
"1483","2019",7,"3.0715","1",3.143
"1484","2019",7,"3.0715","2",3
"1485","2019",8,"2.9285","1",2.857
"1486","2019",8,"2.9285","2",3
"1487","2019",6,"2.7145","1",3
"1488","2019",6,"2.7145","2",2.429
"1489","2019",6,"3.2855","1",3.571
"1490","2019",6,"3.2855","2",3
"1491","2019",7,"2.357","1",2.571
"1492","2019",7,"2.357","2",2.143
"1493","2019",6,"3.9285","1",3.857
"1494","2019",6,"3.9285","2",4
"1495","2019",6,"2.3575","1",2.429
"1496","2019",6,"2.3575","2",2.286
"1497","2019",7,"0.9285","1",1
"1498","2019",7,"0.9285","2",0.857
"1499","2019",8,"3.2855","1",3.571
"1500","2019",8,"3.2855","2",3
"1501","2019",8,"1.0715","1",1.143
"1502","2019",8,"1.0715","2",1
"1503","2019",7,"3.4285","1",3.286
"1504","2019",7,"3.4285","2",3.571
"1505","2019",6,"2.357","1",2.571
"1506","2019",6,"2.357","2",2.143
"1507","2019",6,"4","1",4
"1508","2019",6,"4","2",4
"1509","2019",8,"4","1",4
"1510","2019",8,"4","2",4
"1511","2019",8,"3.143","1",3.143
"1512","2019",8,"3.143","2",3.143
"1513","2019",8,"3.3575","1",3.286
"1514","2019",8,"3.3575","2",3.429
"1515","2019",7,"2.857","1",2.857
"1516","2019",7,"2.857","2",2.857
"1517","2019",6,"3.7855","1",3.857
"1518","2019",6,"3.7855","2",3.714
"1519","2019",8,"3.857","1",3.857
"1520","2019",8,"3.857","2",3.857
"1521","2019",6,"3.7855","1",3.857
"1522","2019",6,"3.7855","2",3.714
"1523","2019",8,"1.6425","1",1.714
"1524","2019",8,"1.6425","2",1.571
"1525","2019",6,"2.4285","1",2.571
"1526","2019",6,"2.4285","2",2.286
"1527","2019",7,"2.357","1",2.571
"1528","2019",7,"2.357","2",2.143
"1529","2019",6,"2.9285","1",2.857
"1530","2019",6,"2.9285","2",3
"1531","2019",8,"1.7855","1",2
"1532","2019",8,"1.7855","2",1.571
"1533","2019",8,"2.357","1",2.714
"1534","2019",8,"2.357","2",2
"1535","2019",7,"2.277","1",2.125
"1536","2019",7,"2.277","2",2.429
"1537","2019",8,"3.5","1",3.571
"1538","2019",8,"3.5","2",3.429
"1539","2019",6,"1.2145","1",1.429
"1540","2019",6,"1.2145","2",1
"1541","2019",6,"3.143","1",3.429
"1542","2019",6,"3.143","2",2.857
"1543","2019",7,"3.571","1",3.571
"1544","2019",7,"3.571","2",3.571
"1545","2019",6,"2.2145","1",2.429
"1546","2019",6,"2.2145","2",2
"1547","2019",7,"2.643","1",2.429
"1548","2019",7,"2.643","2",2.857
"1549","2019",6,"2.4285","1",2.143
"1550","2019",6,"2.4285","2",2.714
"1551","2019",6,"3.5","1",3.429
"1552","2019",6,"3.5","2",3.571
"1553","2019",8,"2.5715","1",3.143
"1554","2019",8,"2.5715","2",2
"1555","2019",8,"3.2145","1",3.143
"1556","2019",8,"3.2145","2",3.286
"1557","2019",6,"2","1",2.143
"1558","2019",6,"2","2",1.857
"1559","2019",6,"2.3575","1",2.286
"1560","2019",6,"2.3575","2",2.429
"1561","2019",8,"2.143","1",2.286
"1562","2019",8,"2.143","2",2
"1563","2019",6,"2.143","1",2.286
"1564","2019",6,"2.143","2",2
"1565","2019",7,"2.9285","1",3.286
"1566","2019",7,"2.9285","2",2.571
"1567","2019",7,"4","1",4
"1568","2019",7,"4","2",4
"1569","2019",7,"2.6425","1",2.571
"1570","2019",7,"2.6425","2",2.714
"1571","2019",8,"3","1",3
"1572","2019",8,"3","2",3
"1573","2019",8,"2.714","1",2.714
"1574","2019",8,"2.714","2",2.714
"1575","2019",6,"2.357","1",2.714
"1576","2019",6,"2.357","2",2
"1577","2019",8,"2.9285","1",2.857
"1578","2019",8,"2.9285","2",3
"1579","2019",8,"1.0715","1",1.143
"1580","2019",8,"1.0715","2",1
"1581","2019",7,"3.9285","1",3.857
"1582","2019",7,"3.9285","2",4
"1583","2019",8,"2.643","1",2.857
"1584","2019",8,"2.643","2",2.429
"1585","2019",7,"3.857","1",3.857
"1586","2019",7,"3.857","2",3.857
"1587","2019",6,"2.5715","1",2.429
"1588","2019",6,"2.5715","2",2.714
"1589","2019",8,"3.643","1",3.857
"1590","2019",8,"3.643","2",3.429
"1591","2019",6,"1.7855","1",1.857
"1592","2019",6,"1.7855","2",1.714
"1593","2019",6,"1.143","1",1.286
"1594","2019",6,"1.143","2",1
"1595","2019",7,"2.5715","1",2.857
"1596","2019",7,"2.5715","2",2.286
"1597","2019",6,"3.7855","1",3.857
"1598","2019",6,"3.7855","2",3.714
"1599","2019",7,"3.857","1",4
"1600","2019",7,"3.857","2",3.714
"1601","2019",8,"2.643","1",2.857
"1602","2019",8,"2.643","2",2.429
"1603","2019",6,"2.6425","1",2.571
"1604","2019",6,"2.6425","2",2.714
"1605","2019",8,"3.857","1",3.857
"1606","2019",8,"3.857","2",3.857
"1607","2019",8,"3.2145","1",3.286
"1608","2019",8,"3.2145","2",3.143
"1609","2019",6,"3.714","1",3.714
"1610","2019",6,"3.714","2",3.714
"1611","2019",6,"1.643","1",1.857
"1612","2019",6,"1.643","2",1.429
"1613","2019",6,"2.5715","1",2.714
"1614","2019",6,"2.5715","2",2.429
"1615","2019",6,"2.286","1",2.429
"1616","2019",6,"2.286","2",2.143
"1617","2019",8,"2.6425","1",2.714
"1618","2019",8,"2.6425","2",2.571
"1619","2019",6,"2.6425","1",2.714
"1620","2019",6,"2.6425","2",2.571
"1621","2019",7,"3.9285","1",4
"1622","2019",7,"3.9285","2",3.857
"1623","2019",8,"1.857","1",2
"1624","2019",8,"1.857","2",1.714
"1625","2019",7,"2.7855","1",2.571
"1626","2019",7,"2.7855","2",3
"1627","2019",7,"3.143","1",3.286
"1628","2019",7,"3.143","2",3
"1629","2019",8,"2.3575","1",2.429
"1630","2019",8,"2.3575","2",2.286
"1631","2019",7,"2.2855","1",2
"1632","2019",7,"2.2855","2",2.571
"1633","2019",7,"3","1",3.143
"1634","2019",7,"3","2",2.857
"1635","2019",8,"2.6425","1",2.714
"1636","2019",8,"2.6425","2",2.571
"1637","2019",7,"2.7855","1",2.714
"1638","2019",7,"2.7855","2",2.857
"1639","2019",8,"2.571","1",2.571
"1640","2019",8,"2.571","2",2.571
"1641","2019",8,"3.2855","1",3.571
"1642","2019",8,"3.2855","2",3
"1643","2019",6,"3.7855","1",3.857
"1644","2019",6,"3.7855","2",3.714
"1645","2019",8,"3.5715","1",3.714
"1646","2019",8,"3.5715","2",3.429
"1647","2019",6,"3.286","1",3.429
"1648","2019",6,"3.286","2",3.143
"1649","2019",7,"2.9285","1",3.143
"1650","2019",7,"2.9285","2",2.714
"1651","2019",7,"3.857","1",3.857
"1652","2019",7,"3.857","2",3.857
"1653","2019",6,"3.2855","1",3.571
"1654","2019",6,"3.2855","2",3
"1655","2019",7,"3.357","1",3.571
"1656","2019",7,"3.357","2",3.143
"1657","2019",8,"3.286","1",3.286
"1658","2019",8,"3.286","2",3.286
"1659","2019",8,"3.357","1",3.143
"1660","2019",8,"3.357","2",3.571
"1661","2019",7,"2.0715","1",2.286
"1662","2019",7,"2.0715","2",1.857
"1663","2019",8,"2","1",2.143
"1664","2019",8,"2","2",1.857
"1665","2019",7,"2.5","1",3
"1666","2019",7,"2.5","2",2
"1667","2019",7,"3.286","1",3.286
"1668","2019",7,"3.286","2",3.286
"1669","2019",6,"3.5","1",3.571
"1670","2019",6,"3.5","2",3.429
"1671","2019",7,"1.643","1",2.143
"1672","2019",7,"1.643","2",1.143
"1673","2019",7,"3.714","1",3.571
"1674","2019",7,"3.714","2",3.857
"1675","2019",6,"3.5","1",3.429
"1676","2019",6,"3.5","2",3.571
"1677","2019",7,"1.429","1",1.429
"1678","2019",7,"1.429","2",1.429
"1679","2019",6,"2.7855","1",2.857
"1680","2019",6,"2.7855","2",2.714
"1681","2019",6,"2.3575","1",2.429
"1682","2019",6,"2.3575","2",2.286
"1683","2019",6,"3.714","1",3.714
"1684","2019",6,"3.714","2",3.714
"1685","2019",7,"3","1",3.286
"1686","2019",7,"3","2",2.714
"1687","2019",6,"2.2145","1",2.429
"1688","2019",6,"2.2145","2",2
"1689","2019",7,"3.9285","1",3.857
"1690","2019",7,"3.9285","2",4
"1691","2019",8,"2.595","1",2.857
"1692","2019",8,"2.595","2",2.333
"1693","2019",6,"2.9285","1",3
"1694","2019",6,"2.9285","2",2.857
"1695","2019",7,"2.143","1",2.143
"1696","2019",7,"2.143","2",2.143
"1697","2019",6,"3","1",3.143
"1698","2019",6,"3","2",2.857
"1699","2019",8,"1.5715","1",1.429
"1700","2019",8,"1.5715","2",1.714
"1701","2019",8,"2.5715","1",2.429
"1702","2019",8,"2.5715","2",2.714
"1703","2019",8,"2.2145","1",2.286
"1704","2019",8,"2.2145","2",2.143
"1705","2019",7,"2.214","1",2.571
"1706","2019",7,"2.214","2",1.857
"1707","2019",7,"2.7145","1",3.286
"1708","2019",7,"2.7145","2",2.143
"1709","2019",7,"2.2145","1",2.429
"1710","2019",7,"2.2145","2",2
"1711","2019",7,"3.2145","1",3
"1712","2019",7,"3.2145","2",3.429
"1713","2019",8,"3.714","1",3.714
"1714","2019",8,"3.714","2",3.714
"1715","2019",6,"3.4285","1",3.571
"1716","2019",6,"3.4285","2",3.286
"1717","2019",6,"3.643","1",3.429
"1718","2019",6,"3.643","2",3.857
"1719","2019",7,"3.857","1",3.714
"1720","2019",7,"3.857","2",4
"1721","2019",6,"3.7855","1",4
"1722","2019",6,"3.7855","2",3.571
"1723","2019",8,"3.5","1",3.714
"1724","2019",8,"3.5","2",3.286
"1725","2019",6,"3.7855","1",3.857
"1726","2019",6,"3.7855","2",3.714
"1727","2019",8,"3.6425","1",3.571
"1728","2019",8,"3.6425","2",3.714
"1729","2019",7,"3.143","1",3.429
"1730","2019",7,"3.143","2",2.857
"1731","2019",6,"3.4285","1",3.571
"1732","2019",6,"3.4285","2",3.286
"1733","2019",8,"2.643","1",3
"1734","2019",8,"2.643","2",2.286
"1735","2019",7,"2.143","1",2.143
"1736","2019",7,"2.143","2",2.143
"1737","2019",8,"3.7855","1",4
"1738","2019",8,"3.7855","2",3.571
"1739","2019",6,"3.866","1",3.857
"1740","2019",6,"3.866","2",3.875
"1741","2019",6,"2.2855","1",2.571
"1742","2019",6,"2.2855","2",2
"1743","2019",8,"2.5","1",2.571
"1744","2019",8,"2.5","2",2.429
"1745","2019",6,"2.857","1",2.857
"1746","2019",6,"2.857","2",2.857
"1747","2019",7,"3.286","1",3.429
"1748","2019",7,"3.286","2",3.143
"1749","2019",8,"2.857","1",2.857
"1750","2019",8,"2.857","2",2.857
"1751","2019",6,"2.5715","1",2.857
"1752","2019",6,"2.5715","2",2.286
"1753","2019",8,"2.357","1",2.571
"1754","2019",8,"2.357","2",2.143
"1755","2019",8,"3.143","1",3.286
"1756","2019",8,"3.143","2",3
"1757","2019",6,"4","1",4
"1758","2019",6,"4","2",4
"1759","2019",7,"1.9285","1",1.857
"1760","2019",7,"1.9285","2",2
"1761","2019",6,"3.9285","1",3.857
"1762","2019",6,"3.9285","2",4
"1763","2019",6,"3.4285","1",3.571
"1764","2019",6,"3.4285","2",3.286
"1765","2019",8,"2.7855","1",3
"1766","2019",8,"2.7855","2",2.571
"1767","2019",8,"1.571","1",1.571
"1768","2019",8,"1.571","2",1.571
"1769","2019",7,"3.2855","1",3.714
"1770","2019",7,"3.2855","2",2.857
"1771","2019",8,"2.357","1",2.714
"1772","2019",8,"2.357","2",2
"1773","2019",6,"3.714","1",3.714
"1774","2019",6,"3.714","2",3.714
"1775","2019",8,"3.429","1",3.429
"1776","2019",8,"3.429","2",3.429
"1777","2019",8,"3","1",3.143
"1778","2019",8,"3","2",2.857
"1779","2019",8,"1.286","1",1.429
"1780","2019",8,"1.286","2",1.143
"1781","2019",7,"2.0715","1",2
"1782","2019",7,"2.0715","2",2.143
"1783","2019",7,"3.143","1",2.857
"1784","2019",7,"3.143","2",3.429
"1785","2019",7,"2.875","1",3
"1786","2019",7,"2.875","2",2.75
"1787","2019",8,"3.714","1",3.571
"1788","2019",8,"3.714","2",3.857
"1789","2020",8,"3.9165","1",3.833
"1790","2020",8,"3.9165","2",4
"1791","2020",6,"2.4285","1",2.286
"1792","2020",6,"2.4285","2",2.571
"1793","2020",7,"0.9165","1",1
"1794","2020",7,"0.9165","2",0.833
"1795","2020",7,"1.2145","1",1.143
"1796","2020",7,"1.2145","2",1.286
"1797","2020",8,"2.1665","1",2.333
"1798","2020",8,"2.1665","2",2
"1799","2020",8,"3.2855","1",3
"1800","2020",8,"3.2855","2",3.571
"1801","2020",7,"1.286","1",1.286
"1802","2020",7,"1.286","2",1.286
"1803","2020",8,"0.857","1",0.571
"1804","2020",8,"0.857","2",1.143
"1805","2020",6,"3.5","1",3.571
"1806","2020",6,"3.5","2",3.429
"1807","2020",7,"2.988","1",2.833
"1808","2020",7,"2.988","2",3.143
"1809","2020",7,"1.4285","1",1.714
"1810","2020",7,"1.4285","2",1.143
"1811","2020",8,"3.6905","1",3.667
"1812","2020",8,"3.6905","2",3.714
"1813","2020",7,"3.6425","1",3.571
"1814","2020",7,"3.6425","2",3.714
"1815","2020",6,"3.9285","1",3.857
"1816","2020",6,"3.9285","2",4
"1817","2020",6,"2.857","1",2.857
"1818","2020",6,"2.857","2",2.857
"1819","2020",6,"3.6425","1",3.571
"1820","2020",6,"3.6425","2",3.714
"1821","2020",7,"1.631","1",1.833
"1822","2020",7,"1.631","2",1.429
"1823","2020",6,"1.9285","1",1.571
"1824","2020",6,"1.9285","2",2.286
"1825","2020",7,"1.3575","1",1.286
"1826","2020",7,"1.3575","2",1.429
"1827","2020",6,"2.7855","1",3
"1828","2020",6,"2.7855","2",2.571
"1829","2020",7,"1.857","1",2.143
"1830","2020",7,"1.857","2",1.571
"1831","2020",7,"0.9285","1",0.857
"1832","2020",7,"0.9285","2",1
"1833","2020",6,"2.5715","1",3
"1834","2020",6,"2.5715","2",2.143
"1835","2020",6,"3.2145","1",3.429
"1836","2020",6,"3.2145","2",3
"1837","2020",6,"2.0715","1",2.429
"1838","2020",6,"2.0715","2",1.714
"1839","2020",7,"1.1425","1",0.714
"1840","2020",7,"1.1425","2",1.571
"1841","2020",6,"3.857","1",3.857
"1842","2020",6,"3.857","2",3.857
"1843","2020",7,"4","1",4
"1844","2020",7,"4","2",4
"1845","2020",7,"3.714","1",3.857
"1846","2020",7,"3.714","2",3.571
"1847","2020",8,"3.9285","1",4
"1848","2020",8,"3.9285","2",3.857
"1849","2020",8,"2.286","1",2.286
"1850","2020",8,"2.286","2",2.286
"1851","2020",6,"3.143","1",3.286
"1852","2020",6,"3.143","2",3
"1853","2020",6,"2.012","1",2.167
"1854","2020",6,"2.012","2",1.857
"1855","2020",7,"1.2145","1",1.286
"1856","2020",7,"1.2145","2",1.143
"1857","2020",6,"3.286","1",3.143
"1858","2020",6,"3.286","2",3.429
"1859","2020",6,"2","1",2
"1860","2020",6,"2","2",2
"1861","2020",6,"3.7145","1",4
"1862","2020",6,"3.7145","2",3.429
"1863","2020",8,"1.0835","1",1
"1864","2020",8,"1.0835","2",1.167
"1865","2020",8,"3.0715","1",3
"1866","2020",8,"3.0715","2",3.143
"1867","2020",7,"0.643","1",0.857
"1868","2020",7,"0.643","2",0.429
"1869","2020",8,"2.2855","1",2.571
"1870","2020",8,"2.2855","2",2
"1871","2020",6,"3.2855","1",3
"1872","2020",6,"3.2855","2",3.571
"1873","2020",8,"1","1",0.857
"1874","2020",8,"1","2",1.143
"1875","2020",6,"1.9285","1",2.143
"1876","2020",6,"1.9285","2",1.714
"1877","2020",8,"2.643","1",2.429
"1878","2020",8,"2.643","2",2.857
"1879","2020",8,"1.643","1",1.857
"1880","2020",8,"1.643","2",1.429
"1881","2020",6,"2.5","1",2.857
"1882","2020",6,"2.5","2",2.143
"1883","2020",8,"1.6785","1",1.5
"1884","2020",8,"1.6785","2",1.857
"1885","2020",8,"2.095","1",2.333
"1886","2020",8,"2.095","2",1.857
"1887","2020",8,"0.857","1",0.571
"1888","2020",8,"0.857","2",1.143
"1889","2020",7,"3.286","1",3.429
"1890","2020",7,"3.286","2",3.143
"1891","2020",7,"2","1",1.571
"1892","2020",7,"2","2",2.429
"1893","2020",7,"2.1425","1",2.571
"1894","2020",7,"2.1425","2",1.714
"1895","2020",8,"2.4285","1",2.571
"1896","2020",8,"2.4285","2",2.286
"1897","2020",7,"3.857","1",3.857
"1898","2020",7,"3.857","2",3.857
"1899","2020",6,"1.5715","1",1.857
"1900","2020",6,"1.5715","2",1.286
"1901","2020",7,"3.5","1",3.571
"1902","2020",7,"3.5","2",3.429
"1903","2020",6,"3","1",2.857
"1904","2020",6,"3","2",3.143
"1905","2020",8,"1.5","1",1.429
"1906","2020",8,"1.5","2",1.571
"1907","2020",6,"3.5715","1",3.714
"1908","2020",6,"3.5715","2",3.429
"1909","2020",8,"3.5715","1",3.714
"1910","2020",8,"3.5715","2",3.429
"1911","2020",8,"0.857","1",0.857
"1912","2020",8,"0.857","2",0.857
"1913","2020",8,"1.643","1",1.857
"1914","2020",8,"1.643","2",1.429
"1915","2020",8,"1.571","1",1.571
"1916","2020",8,"1.571","2",1.571
"1917","2020",6,"2.357","1",2
"1918","2020",6,"2.357","2",2.714
"1919","2020",8,"0.3575","1",0.429
"1920","2020",8,"0.3575","2",0.286
"1921","2020",6,"1.2145","1",1
"1922","2020",6,"1.2145","2",1.429
"1923","2020",6,"0.5715","1",0.286
"1924","2020",6,"0.5715","2",0.857
"1925","2020",7,"1.786","1",2.143
"1926","2020",7,"1.786","2",1.429
"1927","2020",8,"2.143","1",2
"1928","2020",8,"2.143","2",2.286
"1929","2020",7,"2.4285","1",3
"1930","2020",7,"2.4285","2",1.857
"1931","2020",6,"1.5235","1",1.333
"1932","2020",6,"1.5235","2",1.714
"1933","2020",6,"1.2145","1",1.143
"1934","2020",6,"1.2145","2",1.286
"1935","2020",7,"0","1",0
"1936","2020",7,"0","2",0
"1937","2020",8,"1.643","1",2
"1938","2020",8,"1.643","2",1.286
"1939","2020",7,"3.4285","1",4
"1940","2020",7,"3.4285","2",2.857
"1941","2020",6,"1.286","1",1.143
"1942","2020",6,"1.286","2",1.429
"1943","2020",7,"1.9285","1",1.857
"1944","2020",7,"1.9285","2",2
"1945","2020",6,"1.0715","1",0.857
"1946","2020",6,"1.0715","2",1.286
"1947","2020",7,"2.595","1",2.333
"1948","2020",7,"2.595","2",2.857
"1949","2020",6,"1.5715","1",1.857
"1950","2020",6,"1.5715","2",1.286
"1951","2020",8,"2.643","1",2.286
"1952","2020",8,"2.643","2",3
"1953","2020",7,"2.1425","1",1.714
"1954","2020",7,"2.1425","2",2.571
"1955","2020",7,"3.5715","1",3.857
"1956","2020",7,"3.5715","2",3.286
"1957","2020",6,"1","1",1
"1958","2020",6,"1","2",1
"1959","2020",6,"1.357","1",1.143
"1960","2020",6,"1.357","2",1.571
"1961","2020",6,"3.9285","1",4
"1962","2020",6,"3.9285","2",3.857
"1963","2020",7,"1.429","1",1.429
"1964","2020",7,"1.429","2",1.429
"1965","2020",8,"1","1",0.857
"1966","2020",8,"1","2",1.143
"1967","2020",6,"2.0715","1",1.857
"1968","2020",6,"2.0715","2",2.286
"1969","2020",7,"3.762","1",3.667
"1970","2020",7,"3.762","2",3.857
"1971","2020",8,"1.7265","1",2.167
"1972","2020",8,"1.7265","2",1.286
"1973","2020",7,"0.857","1",0.571
"1974","2020",7,"0.857","2",1.143
"1975","2020",7,"0.9285","1",0.857
"1976","2020",7,"0.9285","2",1
"1977","2020",6,"2.0715","1",1.429
"1978","2020",6,"2.0715","2",2.714
"1979","2020",8,"3.0715","1",3.429
"1980","2020",8,"3.0715","2",2.714
"1981","2020",6,"3.7855","1",3.714
"1982","2020",6,"3.7855","2",3.857
"1983","2020",7,"1.0715","1",1.143
"1984","2020",7,"1.0715","2",1
"1985","2020",7,"1.714","1",1.714
"1986","2020",7,"1.714","2",1.714
"1987","2020",6,"1.1425","1",1.571
"1988","2020",6,"1.1425","2",0.714
"1989","2020",7,"0.714","1",0.714
"1990","2020",7,"0.714","2",0.714
"1991","2020",7,"2.857","1",3
"1992","2020",7,"2.857","2",2.714
"1993","2020",8,"1.452","1",1.571
"1994","2020",8,"1.452","2",1.333
"1995","2020",7,"1.9285","1",2
"1996","2020",7,"1.9285","2",1.857
"1997","2020",6,"0.857","1",1
"1998","2020",6,"0.857","2",0.714
"1999","2020",8,"3.5","1",3.571
"2000","2020",8,"3.5","2",3.429
"2001","2020",6,"1.9285","1",2.286
"2002","2020",6,"1.9285","2",1.571
"2003","2020",6,"1.7145","1",2
"2004","2020",6,"1.7145","2",1.429
"2005","2020",6,"1.643","1",1.857
"2006","2020",6,"1.643","2",1.429
"2007","2020",6,"3.7855","1",3.714
"2008","2020",6,"3.7855","2",3.857
"2009","2020",6,"3.857","1",3.714
"2010","2020",6,"3.857","2",4
"2011","2020",8,"2.5","1",2.286
"2012","2020",8,"2.5","2",2.714
"2013","2020",6,"3.571","1",3.571
"2014","2020",6,"3.571","2",3.571
"2015","2020",6,"4","1",4
"2016","2020",6,"4","2",4
"2017","2020",6,"3.5","1",3.571
"2018","2020",6,"3.5","2",3.429
"2019","2020",6,"1.4285","1",1.714
"2020","2020",6,"1.4285","2",1.143
"2021","2020",6,"1.9285","1",2.143
"2022","2020",6,"1.9285","2",1.714
"2023","2020",7,"3.143","1",3
"2024","2020",7,"3.143","2",3.286
"2025","2020",6,"2.643","1",2.857
"2026","2020",6,"2.643","2",2.429
"2027","2020",6,"1.4285","1",1.286
"2028","2020",6,"1.4285","2",1.571
"2029","2020",7,"2.643","1",3.143
"2030","2020",7,"2.643","2",2.143
"2031","2020",8,"2.7145","1",3.143
"2032","2020",8,"2.7145","2",2.286
"2033","2020",8,"0.6425","1",0.571
"2034","2020",8,"0.6425","2",0.714
"2035","2020",8,"0.357","1",0.143
"2036","2020",8,"0.357","2",0.571
"2037","2020",6,"3.0715","1",3.286
"2038","2020",6,"3.0715","2",2.857
"2039","2020",7,"3.7855","1",3.857
"2040","2020",7,"3.7855","2",3.714
"2041","2020",8,"1.786","1",1.286
"2042","2020",8,"1.786","2",2.286
"2043","2020",6,"3.9285","1",3.857
"2044","2020",6,"3.9285","2",4
"2045","2020",8,"2.643","1",2.429
"2046","2020",8,"2.643","2",2.857
"2047","2020",8,"2.5715","1",3
"2048","2020",8,"2.5715","2",2.143
"2049","2020",8,"0.643","1",0.429
"2050","2020",8,"0.643","2",0.857
"2051","2020",8,"4","1",4
"2052","2020",8,"4","2",4
"2053","2020",6,"3","1",3.429
"2054","2020",6,"3","2",2.571
"2055","2020",8,"1.9285","1",1.714
"2056","2020",8,"1.9285","2",2.143
"2057","2020",7,"2.286","1",2.429
"2058","2020",7,"2.286","2",2.143
"2059","2020",7,"3.857","1",3.857
"2060","2020",7,"3.857","2",3.857
"2061","2020",7,"2.905","1",2.667
"2062","2020",7,"2.905","2",3.143
"2063","2020",6,"1.7145","1",2
"2064","2020",6,"1.7145","2",1.429
"2065","2020",8,"2.714","1",2.714
"2066","2020",8,"2.714","2",2.714
"2067","2020",8,"1.0715","1",1.143
"2068","2020",8,"1.0715","2",1
"2069","2020",7,"0.571","1",0.571
"2070","2020",7,"0.571","2",0.571
"2071","2020",7,"3.619","1",3.667
"2072","2020",7,"3.619","2",3.571
"2073","2020",6,"3.0715","1",3.429
"2074","2020",6,"3.0715","2",2.714
"2075","2020",7,"1.714","1",1.857
"2076","2020",7,"1.714","2",1.571
"2077","2020",6,"3.357","1",3.143
"2078","2020",6,"3.357","2",3.571
"2079","2020",7,"1.7855","1",1.857
"2080","2020",7,"1.7855","2",1.714
"2081","2020",7,"1.9285","1",2
"2082","2020",7,"1.9285","2",1.857
"2083","2020",7,"2.7145","1",2.286
"2084","2020",7,"2.7145","2",3.143
"2085","2020",8,"2.0715","1",2.286
"2086","2020",8,"2.0715","2",1.857
"2087","2020",7,"2.4645","1",2.5
"2088","2020",7,"2.4645","2",2.429
"2089","2020",6,"3.286","1",3.429
"2090","2020",6,"3.286","2",3.143
"2091","2020",6,"3.7855","1",3.714
"2092","2020",6,"3.7855","2",3.857
"2093","2020",8,"1.286","1",1.286
"2094","2020",8,"1.286","2",1.286
"2095","2020",7,"3.7855","1",4
"2096","2020",7,"3.7855","2",3.571
"2097","2020",8,"1.5715","1",1.857
"2098","2020",8,"1.5715","2",1.286
"2099","2020",7,"1.4285","1",1.571
"2100","2020",7,"1.4285","2",1.286
"2101","2020",8,"2.0715","1",1.429
"2102","2020",8,"2.0715","2",2.714
"2103","2020",6,"4","1",4
"2104","2020",6,"4","2",4
"2105","2020",8,"1.2145","1",1
"2106","2020",8,"1.2145","2",1.429
"2107","2020",6,"3.714","1",3.714
"2108","2020",6,"3.714","2",3.714
"2109","2020",7,"3.2145","1",3.286
"2110","2020",7,"3.2145","2",3.143
"2111","2020",6,"1.631","1",1.833
"2112","2020",6,"1.631","2",1.429
"2113","2020",8,"1","1",1.286
"2114","2020",8,"1","2",0.714
"2115","2020",6,"2.143","1",2.143
"2116","2020",6,"2.143","2",2.143
"2117","2020",7,"1.4285","1",1.571
"2118","2020",7,"1.4285","2",1.286
"2119","2020",8,"2.286","1",2.286
"2120","2020",8,"2.286","2",2.286
"2121","2020",8,"4","1",4
"2122","2020",8,"4","2",4
"2123","2020",8,"3.9285","1",3.857
"2124","2020",8,"3.9285","2",4
"2125","2020",7,"3.286","1",3.286
"2126","2020",7,"3.286","2",3.286
"2127","2020",8,"2.286","1",2.429
"2128","2020",8,"2.286","2",2.143
"2129","2020",7,"2","1",1.857
"2130","2020",7,"2","2",2.143
"2131","2020",8,"2.9285","1",3
"2132","2020",8,"2.9285","2",2.857
"2133","2020",6,"3.5","1",3.429
"2134","2020",6,"3.5","2",3.571
"2135","2020",8,"0.4285","1",0.286
"2136","2020",8,"0.4285","2",0.571
"2137","2020",6,"1.857","1",1.714
"2138","2020",6,"1.857","2",2
"2139","2020",8,"0.7145","1",0.286
"2140","2020",8,"0.7145","2",1.143
"2141","2020",7,"0.9285","1",0.857
"2142","2020",7,"0.9285","2",1
"2143","2020",8,"1.5355","1",1.571
"2144","2020",8,"1.5355","2",1.5
"2145","2020",6,"2.7855","1",2.857
"2146","2020",6,"2.7855","2",2.714
"2147","2020",7,"2.3575","1",2.286
